Verify,Finalize,Follow-Up,Session Date,Moved From Facility,Spawning Location,Spawning Location Is Offsite,Spawning Offsite Owner Facility,Spawning Offsite Location Latitude,Spawning Offsite Location Longitude,Spawning Offsite Location Description,Spawning Session Name,Is Import,Is Group Session,Import Custom,Spawning Session Lot #,Cross ID,Spawn ID,Sex,Origin,Origin Expression,Origin Description,Origin Start Date,Origin End Date,Origin Creator,Origin Creation Date,Spawning Ratio,Stock,Stock Agency,Stock Facility,Stock Description,Session Progeny,Brood Year,Spawning Session Comments,Species,Run,Egg Weight(g),Estimated Egg Count,Edit Spawn Cross Notes,Immediate Container,Times Used,Length,Age Calculated,Age Criteria Start Length,Age Criteria End Length,Age Criteria End Date,Age Criteria Start Date,Age Designation,Spawn Status,Living State,Why Not Spawned,Moved From,Moved From Is Offsite,Offsite Moved From Owner Facility,Offsite Moved From Latitude,Offsite Moved From Longitude,Offsite Moved From Location Description,Source Trap Facility,Source Trap,Moved To,Moved To Is Offsite,Offsite Moved To Owner Facility,Offsite Moved To Latitude,Offsite Moved To Longitude,Offsite Moved To Location Description,Moved To Facility,Release Site,Release Site Latitude,Release Site Longitude,Disposition,Purpose,Existing Marks,Existing Marks Quantity,Applied Marks,Applied Marks Quantity,Existing Tags,Applied Tags,Existing CWT,Existing CWT Value,Applied CWT,Applied CWT Value,Existing PIT,Applied PIT,GEN Sample,Samples,Conditions,Notes
FALSE,FALSE,FALSE,8/24/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/24/2021 LGH Spawning Room (Lot #29.21.501), 8:00 AM",FALSE,FALSE,NA,29.21.501,F5_1,M6,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4350,NA,1,2,NA,FALSE,NA,NA,NA,NA,NA,SpawnedNotKilled,Alive,NA,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Ponded,Brood Stock,AD,1,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,FALSE,FALSE,8/24/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/24/2021 LGH Spawning Room (Lot #29.21.501), 8:00 AM",FALSE,FALSE,NA,29.21.501,F6_1,M6,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4350,NA,1,2,NA,FALSE,NA,NA,NA,NA,NA,SpawnedNotKilled,Alive,NA,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Ponded,Brood Stock,AD,1,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,FALSE,FALSE,8/24/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/24/2021 LGH Spawning Room (Lot #29.21.501), 8:00 AM",FALSE,FALSE,NA,29.21.501,F15_1,M16,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4350,NA,1,1,NA,FALSE,NA,NA,NA,NA,NA,SpawnedNotKilled,Alive,NA,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Ponded,Brood Stock,AD,1,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,FALSE,FALSE,8/24/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/24/2021 LGH Spawning Room (Lot #29.21.501), 8:00 AM",FALSE,FALSE,NA,29.21.501,F16_1,M16,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4350,NA,1,1,NA,FALSE,NA,NA,NA,NA,NA,SpawnedNotKilled,Alive,NA,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Ponded,Brood Stock,AD,1,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,FALSE,FALSE,8/24/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/24/2021 LGH Spawning Room (Lot #29.21.501), 8:00 AM",FALSE,FALSE,NA,29.21.501,F20_1,F20,Female,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4350,NA,1,1,788,TRUE,631,1500,12/31/2030 12:00 AM,8/1/2016 12:00 AM,Adult,SpawnedKilled,Killed,NA,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Present,NA,NA,NA,NA,NA,GEN OtsLOOK21S_020,SNOUT 21R0128,NA,small egg mass
FALSE,FALSE,FALSE,8/24/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/24/2021 LGH Spawning Room (Lot #29.21.501), 8:00 AM",FALSE,FALSE,NA,29.21.501,F25_1,M25,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4350,NA,1,1,NA,FALSE,NA,NA,NA,NA,NA,SpawnedNotKilled,Alive,NA,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Ponded,Brood Stock,AD,1,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,FALSE,FALSE,8/24/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/24/2021 LGH Spawning Room (Lot #29.21.501), 8:00 AM",FALSE,FALSE,NA,29.21.501,F26_1,M25,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4350,NA,1,1,NA,FALSE,NA,NA,NA,NA,NA,SpawnedNotKilled,Alive,NA,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Ponded,Brood Stock,AD,1,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,FALSE,FALSE,8/24/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/24/2021 LGH Spawning Room (Lot #29.21.501), 8:00 AM",FALSE,FALSE,NA,29.21.501,F9_1,M9,Male,Unknown,Not Existing Adipose Clipped [Mark AD]  and Existing Coded Wire Tag-Unknown [Tag CWT-UNK],Unknown origin: missing Adipose clip and CWT presence was not recorded,NA,NA,oregon,8/5/2021,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4350,NA,1,1,NA,FALSE,NA,NA,NA,NA,NA,SpawnedNotKilled,Alive,NA,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Ponded,Brood Stock,UNC,1,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,FALSE,FALSE,8/24/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/24/2021 LGH Spawning Room (Lot #29.21.501), 8:00 AM",FALSE,FALSE,NA,29.21.501,F10_1,M9,Male,Unknown,Not Existing Adipose Clipped [Mark AD]  and Existing Coded Wire Tag-Unknown [Tag CWT-UNK],Unknown origin: missing Adipose clip and CWT presence was not recorded,NA,NA,oregon,8/5/2021,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4350,NA,1,1,NA,FALSE,NA,NA,NA,NA,NA,SpawnedNotKilled,Alive,NA,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Ponded,Brood Stock,UNC,1,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,FALSE,FALSE,8/24/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/24/2021 LGH Spawning Room (Lot #29.21.501), 8:00 AM",FALSE,FALSE,NA,29.21.501,F34_1,F34,Female,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4350,NA,1,1,816,TRUE,631,1500,12/31/2030 12:00 AM,8/1/2016 12:00 AM,Adult,SpawnedKilled,Killed,NA,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN OtsLOOK21S_034,NA,NA,5 extra eggs
FALSE,FALSE,FALSE,8/24/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/24/2021 LGH Spawning Room (Lot #29.21.501), 8:00 AM",FALSE,FALSE,NA,29.21.501,F35_1,F35,Female,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4350,NA,1,1,765,TRUE,631,1500,12/31/2030 12:00 AM,8/1/2016 12:00 AM,Adult,SpawnedKilled,Killed,NA,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Present,NA,NA,NA,NA,NA,GEN OtsLOOK21S_035,SNOUT 21R0121,NA,5 extra eggs
FALSE,FALSE,FALSE,8/24/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/24/2021 LGH Spawning Room (Lot #29.21.501), 8:00 AM",FALSE,FALSE,NA,29.21.501,F15_1,M15,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4350,NA,1,1,NA,FALSE,NA,NA,NA,NA,NA,SpawnedNotKilled,Alive,NA,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Ponded,Brood Stock,AD,1,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,FALSE,FALSE,8/24/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/24/2021 LGH Spawning Room (Lot #29.21.501), 8:00 AM",FALSE,FALSE,NA,29.21.501,F16_1,M15,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4350,NA,1,1,NA,FALSE,NA,NA,NA,NA,NA,SpawnedNotKilled,Alive,NA,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Ponded,Brood Stock,AD,1,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,FALSE,FALSE,8/24/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/24/2021 LGH Spawning Room (Lot #29.21.501), 8:00 AM",FALSE,FALSE,NA,29.21.501,F21_1,M22,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4350,NA,1,2,NA,FALSE,NA,NA,NA,NA,NA,SpawnedNotKilled,Alive,NA,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Ponded,Brood Stock,AD,1,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,FALSE,FALSE,8/24/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/24/2021 LGH Spawning Room (Lot #29.21.501), 8:00 AM",FALSE,FALSE,NA,29.21.501,F22_1,M22,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4350,NA,1,2,NA,FALSE,NA,NA,NA,NA,NA,SpawnedNotKilled,Alive,NA,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Ponded,Brood Stock,AD,1,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,FALSE,FALSE,8/24/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/24/2021 LGH Spawning Room (Lot #29.21.501), 8:00 AM",FALSE,FALSE,NA,29.21.501,F33_1,F33,Female,Natural,Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP],Natural,NA,NA,Default,5/17/2017,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4350,NA,1,1,910,TRUE,631,1500,12/31/2030 12:00 AM,8/1/2016 12:00 AM,Adult,SpawnedKilled,Killed,NA,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,UNC,1,NA,NA,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN OtsLOOK21S_033,"FR 21F-089,  SCALE 21S-257",NA,5 extra eggs
FALSE,FALSE,FALSE,8/24/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/24/2021 LGH Spawning Room (Lot #29.21.501), 8:00 AM",FALSE,FALSE,NA,29.21.501,F13_1,M14,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4350,NA,1,1,NA,FALSE,NA,NA,NA,NA,NA,SpawnedNotKilled,Alive,NA,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Ponded,Brood Stock,AD,1,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,FALSE,FALSE,8/24/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/24/2021 LGH Spawning Room (Lot #29.21.501), 8:00 AM",FALSE,FALSE,NA,29.21.501,F14_1,M14,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4350,NA,1,1,NA,FALSE,NA,NA,NA,NA,NA,SpawnedNotKilled,Alive,NA,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Ponded,Brood Stock,AD,1,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,FALSE,FALSE,8/24/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/24/2021 LGH Spawning Room (Lot #29.21.501), 8:00 AM",FALSE,FALSE,NA,29.21.501,F8_1,F8,Female,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4350,NA,1,1,786,TRUE,631,1500,12/31/2030 12:00 AM,8/1/2016 12:00 AM,Adult,SpawnedKilled,Killed,NA,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN OtsLOOK21S_008,NA,NA,10 extra eggs
FALSE,FALSE,FALSE,8/24/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/24/2021 LGH Spawning Room (Lot #29.21.501), 8:00 AM",FALSE,FALSE,NA,29.21.501,F24_1,F24,Female,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4350,NA,1,1,868,TRUE,631,1500,12/31/2030 12:00 AM,8/1/2016 12:00 AM,Adult,SpawnedKilled,Killed,NA,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN OtsLOOK21S_024,NA,NA,NA
FALSE,FALSE,FALSE,8/24/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/24/2021 LGH Spawning Room (Lot #29.21.501), 8:00 AM",FALSE,FALSE,NA,29.21.501,F9_1,F9,Female,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4350,NA,1,1,828,TRUE,631,1500,12/31/2030 12:00 AM,8/1/2016 12:00 AM,Adult,SpawnedKilled,Killed,NA,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Present,NA,NA,NA,NA,NA,GEN OtsLOOK21S_009,"FR 21F-082,  SCALE 21S-130,  SNOUT 21R0138",NA,3 extra eggs
FALSE,FALSE,FALSE,8/24/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/24/2021 LGH Spawning Room (Lot #29.21.501), 8:00 AM",FALSE,FALSE,NA,29.21.501,F33_1,M34,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4350,NA,1,1,NA,FALSE,NA,NA,NA,NA,NA,SpawnedNotKilled,Alive,NA,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Ponded,Brood Stock,AD,1,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,FALSE,FALSE,8/24/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/24/2021 LGH Spawning Room (Lot #29.21.501), 8:00 AM",FALSE,FALSE,NA,29.21.501,F34_1,M34,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4350,NA,1,1,NA,FALSE,NA,NA,NA,NA,NA,SpawnedNotKilled,Alive,NA,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Ponded,Brood Stock,AD,1,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,FALSE,FALSE,8/24/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/24/2021 LGH Spawning Room (Lot #29.21.501), 8:00 AM",FALSE,FALSE,NA,29.21.501,F5_1,M5,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4350,NA,1,1,NA,FALSE,NA,NA,NA,NA,NA,SpawnedNotKilled,Alive,NA,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Ponded,Brood Stock,AD,1,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,FALSE,FALSE,8/24/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/24/2021 LGH Spawning Room (Lot #29.21.501), 8:00 AM",FALSE,FALSE,NA,29.21.501,F6_1,M5,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4350,NA,1,1,NA,FALSE,NA,NA,NA,NA,NA,SpawnedNotKilled,Alive,NA,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Ponded,Brood Stock,AD,1,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA
